Unnamed: 0,alignment,jaw,height,position,Maximum value,decay_a,decay_b,decay_c,full_path,collimator_type,beam_type,beam_state
92,1522890006_TCP.D6L7.B1_Align,1,2.0005357142857143,4.85254126759283,2.8960000000000004,1.9920028700205623,0.8340046481418103,1.168125020528237,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522890006_TCP.D6L7.B1_Align,TCP,PROTON,I
93,1522890400_TCSG.D5R7.B1_Align,1,0.757508474576271,8.269078112447929,1.136,0.7860677759880076,18.441889664998712,0.34993220597562,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522890400_TCSG.D5R7.B1_Align,TCSG,PROTON,I
94,1522890400_TCSG.D5R7.B1_Align,0,0.757508474576271,8.269078112447929,1.136,0.7860677759880076,18.441889664998712,0.34993220597562,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522890400_TCSG.D5R7.B1_Align,TCSG,PROTON,I
95,1522889871_TCLA.B6R7.B1_Align,1,88.91624999999998,3.741294010184817,120.00299999999999,80.02410081590246,1.1125192322210635,41.92798871100486,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522889871_TCLA.B6R7.B1_Align,TCLA,PROTON,I
96,1522715317_TCTPH.4L5.B1_Align,1,5.9131363636363625,6.093602613865968,7.421,5.217472175718321,1.9244048750942049,2.2126975442179555,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522715317_TCTPH.4L5.B1_Align,TCTPH,PROTON,I
97,1522710512_TCTPH.4R5.B2_Align,1,1.7853157894736844,10.96121505950864,2.5340000000000003,1.9272898583899492,0.5138298190289938,0.7018294051747013,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522710512_TCTPH.4R5.B2_Align,TCTPH,PROTON,I
98,1522710512_TCTPH.4R5.B2_Align,0,1.7853157894736844,10.96121505950864,2.5340000000000003,1.9272898583899492,0.5138298190289938,0.7018294051747013,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522710512_TCTPH.4R5.B2_Align,TCTPH,PROTON,I
99,1522711055_TCP.B6R7.B2_Align,1,12.98598305084746,16.030193789683466,16.290000000000006,11.41254469872127,0.14431274535383246,3.1998949730063737,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522711055_TCP.B6R7.B2_Align,TCP,PROTON,I
100,1522849422_TCP.C6L7.B1_Align,0,4.206439999999999,6.654876274683581,14.118,7.0633453810198565,2.1717211718705487,7.060130804879623,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522849422_TCP.C6L7.B1_Align,TCP,PROTON,I
101,1522717423_TCLA.A5R3.B1_Align,1,1.898393442622951,3.164047540521413,2.8960000000000004,1.1376212868315596,3.5513911379936247,1.7586477739543576,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522717423_TCLA.A5R3.B1_Align,TCLA,PROTON,I
102,1522717423_TCLA.A5R3.B1_Align,0,1.898393442622951,3.5453674736689007,2.8960000000000004,1.1376212868315596,3.5513911379936247,1.7586477739543576,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522717423_TCLA.A5R3.B1_Align,TCLA,PROTON,I
103,1522831493_TCP.C6L7.B1_Align,0,5.106393939393938,3.2916592326391907,7.24,2.944392603647088,1.6698860409002196,4.4239703921578775,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522831493_TCP.C6L7.B1_Align,TCP,PROTON,I
104,1522716988_TCP.D6L7.B1_Align,0,13.717254545454544,2.6700585922425675,14.661,11.536680822223744,0.2389796160283735,1.6589786754853757,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522716988_TCP.D6L7.B1_Align,TCP,PROTON,I
105,1522711477_TCSG.D5L7.B2_Align,0,1.3338387096774196,2.9293243523961903,2.353,0.6121986211669711,43.185359928448904,1.7408013788494752,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522711477_TCSG.D5L7.B2_Align,TCSG,PROTON,I
106,1522717977_TCP.D6L7.B1_Align,1,55.156921875,1.4766584915895549,64.798,61.82434230921376,0.12628272419713055,11.594814195458401,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522717977_TCP.D6L7.B1_Align,TCP,PROTON,I
107,1522716219_TCTPH.4L1.B1_Align,1,10.220666666666665,4.339975523279821,11.945999999999998,9.385727311334023,1.8981239634442248,2.5864993717212665,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522716219_TCTPH.4L1.B1_Align,TCTPH,PROTON,I
108,1522716219_TCTPH.4L1.B1_Align,0,10.220666666666665,1.1727167903330578,11.945999999999998,9.385727311334023,1.8981239634442248,2.5864993717212665,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522716219_TCTPH.4L1.B1_Align,TCTPH,PROTON,I
109,1522716822_TCP.D6L7.B1_Align,1,0.7010156250000001,3.129773028076692,1.267,1.8644472147042164,0.059290938847801636,0.6187140904755802,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522716822_TCP.D6L7.B1_Align,TCP,PROTON,I
110,1522716822_TCP.D6L7.B1_Align,0,0.7010156250000001,3.3526648757735487,1.267,1.8644472147042164,0.059290938847801636,0.6187140904755802,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522716822_TCP.D6L7.B1_Align,TCP,PROTON,I
111,1522829507_TCLA.6R3.B1_Align,1,0.5729444444444443,20.57804116403684,0.955,0.5698943034765958,20.640738084460775,0.3851056914866062,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522829507_TCLA.6R3.B1_Align,TCLA,PROTON,I
112,1522818053_TCLA.A7R7.B1_Align,0,576.5303818181818,4.490259202500422,578.6569999999999,568.2750463688529,0.9735325143520828,4.581163018967236,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522818053_TCLA.A7R7.B1_Align,TCLA,PROTON,I
113,1522820731_TCP.C6L7.B1_Align,1,1.547090909090909,4.293468563949578,2.353,1.6705713942424971,1.1302281238798768,0.6925071665118548,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522820731_TCP.C6L7.B1_Align,TCP,PROTON,I
114,1522820731_TCP.C6L7.B1_Align,0,1.547090909090909,4.293468563949578,2.353,1.6705713942424971,1.1302281238798768,0.6925071665118548,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522820731_TCP.C6L7.B1_Align,TCP,PROTON,I
115,1522857328_TCP.C6R7.B2_Align,1,-1.3179731182795695,1.8175683587546108,1.629,-4.4228146564245785,0.03194677068589576,3.7797838869656433,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522857328_TCP.C6R7.B2_Align,TCP,PROTON,I
116,1522849579_TCP.D6L7.B1_Align,0,1.0414339622641509,4.38818325153186,1.81,1.1151160884886522,0.6547871651695264,0.7651520480853208,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522849579_TCP.D6L7.B1_Align,TCP,PROTON,I
117,1522824265_TCP.C6L7.B1_Align,1,5.104372881355932,5.00427613729091,8.507,7.633506706213378,0.5340226897230037,0.542620133963161,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522824265_TCP.C6L7.B1_Align,TCP,PROTON,I
118,1522824265_TCP.C6L7.B1_Align,0,5.104372881355932,4.947029889771851,8.507,7.633506706213378,0.5340226897230037,0.542620133963161,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522824265_TCP.C6L7.B1_Align,TCP,PROTON,I
119,1522717391_TCP.D6L7.B1_Align,0,1.0131346153846157,2.061749591206906,2.5340000000000003,-1.8199915646362599,0.24246962833731586,2.8764109021676916,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522717391_TCP.D6L7.B1_Align,TCP,PROTON,I
120,1522717261_TCTPV.4L5.B1_Align,1,1.6370468749999998,2.3908507951274447,2.172,2.958645980497335,0.1232578607063384,0.6719614502675181,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522717261_TCTPV.4L5.B1_Align,TCTPV,PROTON,I
121,1522717261_TCTPV.4L5.B1_Align,0,1.6370468749999998,2.363733394804638,2.172,2.958645980497335,0.1232578607063384,0.6719614502675181,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522717261_TCTPV.4L5.B1_Align,TCTPV,PROTON,I
122,1522818612_TCP.B6L7.B1_Align,1,2.517333333333334,19.57559366067206,7.421,4.19351056507471,0.22436158181183505,5.242897441641696,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522818612_TCP.B6L7.B1_Align,TCP,PROTON,I
123,1522818612_TCP.B6L7.B1_Align,0,2.517333333333334,19.57559366067206,7.421,4.19351056507471,0.22436158181183505,5.242897441641696,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522818612_TCP.B6L7.B1_Align,TCP,PROTON,I
124,1522888168_TCP.C6L7.B1_Align,1,2.7183518518518515,4.91840676607875,6.154,1.6344796757288766,172.8423243057426,4.519520324271122,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522888168_TCP.C6L7.B1_Align,TCP,PROTON,I
125,1522888168_TCP.C6L7.B1_Align,0,2.7183518518518515,6.158742129008405,6.154,1.6344796757288766,172.8423243057426,4.519520324271122,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522888168_TCP.C6L7.B1_Align,TCP,PROTON,I
126,1522716337_TCLA.A7R7.B1_Align,1,0.7581891891891894,4.3441720024190715,1.4480000000000002,0.9607492924427417,1.772461980440288,0.478585748617402,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522716337_TCLA.A7R7.B1_Align,TCLA,PROTON,I
127,1522716337_TCLA.A7R7.B1_Align,0,0.7581891891891894,3.8674664021536165,1.4480000000000002,0.9607492924427417,1.772461980440288,0.478585748617402,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522716337_TCLA.A7R7.B1_Align,TCLA,PROTON,I
128,1522717710_TCTPV.4L1.B1_Align,1,0.8277241379310344,9.489757222971503,1.136,0.7644705171122793,18.23813528035125,0.3715294171464609,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522717710_TCTPV.4L1.B1_Align,TCTPV,PROTON,I
129,1522717710_TCTPV.4L1.B1_Align,0,0.8277241379310344,7.910254007335977,1.136,0.7644705171122793,18.23813528035125,0.3715294171464609,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522717710_TCTPV.4L1.B1_Align,TCTPV,PROTON,I
130,1522718745_TCP.D6L7.B1_Align,0,2.5589655172413783,1.3141331854113874,8.507,-6.6121715145347775,0.06273812212505597,10.104055374173676,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522718745_TCP.D6L7.B1_Align,TCP,PROTON,I
131,1522851459_TCLA.C6R7.B1_Align,1,5.1649642857142855,4.529866166254773,9.05,4.401362385950151,0.4815463934234441,4.81263546171575,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522851459_TCLA.C6R7.B1_Align,TCLA,PROTON,I
132,1522889817_TCLA.D6R7.B1_Align,1,11.665741935483869,1.4096119008719468,17.014,4.178739134673922,543.6328985012003,12.835260865326006,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522889817_TCLA.D6R7.B1_Align,TCLA,PROTON,I
133,1522715241_TCTPH.4L5.B1_Align,1,1.721714285714286,6.403285311110426,2.353,1.0021769071793531,0.051530959316952514,0.7370903534850409,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522715241_TCTPH.4L5.B1_Align,TCTPH,PROTON,I
134,1522715241_TCTPH.4L5.B1_Align,0,1.721714285714286,0.3335044432870013,2.353,1.0021769071793531,0.051530959316952514,0.7370903534850409,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522715241_TCTPH.4L5.B1_Align,TCTPH,PROTON,I
135,1522889777_TCP.C6L7.B1_Align,0,16.539952380952382,4.8277668768195285,27.874,6909.106908313886,1.8289379915112132e-06,-6893.857631480472,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522889777_TCP.C6L7.B1_Align,TCP,PROTON,I
136,1522699383_TCP.C6R7.B2_Align,0,1.3397500000000004,1.2403353629397065,2.8960000000000004,5.562098296441852,0.07256272881785088,1.1607311748044922,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522699383_TCP.C6R7.B2_Align,TCP,PROTON,I
137,1522709861_TCP.B6L7.B1_Align,1,21.21923333333333,2.3684899143891345,26.788,22.919052912562922,0.3462018757288754,5.885747127245548,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522709861_TCP.B6L7.B1_Align,TCP,PROTON,I
138,1522857492_TCLA.C6L7.B2_Align,1,0.3635405405405405,3.6430600266666056,0.905,0.3653166783865653,21.732884906474926,0.53968332161357,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522857492_TCLA.C6L7.B2_Align,TCLA,PROTON,I
139,1522890745_TCP.C6L7.B1_Align,1,12.282142857142858,2.7239672780246047,17.738,4.7034507498048805,614.6178300518229,13.034549250195091,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522890745_TCP.C6L7.B1_Align,TCP,PROTON,I
140,1522717016_TCP.D6L7.B1_Align,1,28.521984375,2.521464027084121,29.503000000000004,26.626412343440574,0.2886323350968797,1.6046663967880477,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522717016_TCP.D6L7.B1_Align,TCP,PROTON,I
141,1522710425_TCTPH.4R1.B2_Align,0,0.6122553191489359,0.9049471813564824,4.575,-3.2390154502277504,23.98481063746933,7.81401545099313,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522710425_TCTPH.4R1.B2_Align,TCTPH,PROTON,I
142,1522710985_TCP.B6R7.B2_Align,0,4.19157894736842,8.983577553594406,7.058999999999998,3.1941942398306473,133.4140406702521,3.864805760165925,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522710985_TCP.B6R7.B2_Align,TCP,PROTON,I
143,1522857315_TCLA.A7L7.B2_Align,1,-2.3395730337078646,1.5556681742780198,7.058999999999998,-1.9651393109700668,28.863807104029465,9.024139310970051,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522857315_TCLA.A7L7.B2_Align,TCLA,PROTON,I
144,1522717571_TCP.D6L7.B1_Align,0,16.925428571428572,1.880649964970852,20.272,15.71261492508542,0.10175252192375528,2.09259061687634,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522717571_TCP.D6L7.B1_Align,TCP,PROTON,I
145,1522717175_TCP.D6L7.B1_Align,1,57.02872222222222,2.1778390954234887,58.101000000000006,57.67143941765873,0.22593392095400916,1.888196617318172,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522717175_TCP.D6L7.B1_Align,TCP,PROTON,I
146,1522709199_TCTPV.4L1.B1_Align,1,2.2088360655737707,6.526065705461834,2.5340000000000003,2.1768620643287324,20.727043385812674,0.3571379332967941,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522709199_TCTPV.4L1.B1_Align,TCTPV,PROTON,I
147,1522709199_TCTPV.4L1.B1_Align,0,2.2088360655737707,6.526065705461834,2.5340000000000003,2.1768620643287324,20.727043385812674,0.3571379332967941,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522709199_TCTPV.4L1.B1_Align,TCTPV,PROTON,I
148,1522715203_TCSP.A4R6.B1_Align,1,9.222515625,3.1624493153015205,12.308,16.09649960884383,0.1437930301102298,3.720033378224205,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522715203_TCSP.A4R6.B1_Align,TCSP,PROTON,I
149,1522890490_TCSG.B5R7.B1_Align,0,5.344101694915254,4.238466059032216,12.127,-2.04008464428985,39.34100621488519,14.167084644289865,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522890490_TCSG.B5R7.B1_Align,TCSG,PROTON,I
150,1522710418_TCTPH.4R1.B2_Align,0,62.02012727272727,0.9184538556346451,64.61699999999999,65.34545829873117,0.5629685367908134,5.445387853071215,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522710418_TCTPH.4R1.B2_Align,TCTPH,PROTON,I
151,1522709384_TCTPV.4L8.B1_Align,1,7.898181818181818,4.9068165386505616,14.661,5.904919899390416,0.10356124985802063,6.660781663260753,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522709384_TCTPV.4L8.B1_Align,TCTPV,PROTON,I
152,1522849625_TCLA.C6R7.B1_Align,1,1.9786250000000003,6.08241550233253,3.801,1.74345332293477,0.64250170805993,2.0589264451319984,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522849625_TCLA.C6R7.B1_Align,TCLA,PROTON,I
153,1522699891_TCP.D6R7.B2_Align,1,0.5544186046511628,0.2646840691381779,0.905,-2.9696998423627163,0.08315820977381946,2.372504612231064,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522699891_TCP.D6R7.B2_Align,TCP,PROTON,I
154,1522699891_TCP.D6R7.B2_Align,0,0.5544186046511628,1.3419946663321654,0.905,-2.9696998423627163,0.08315820977381946,2.372504612231064,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522699891_TCP.D6R7.B2_Align,TCP,PROTON,I
155,1522716262_TCP.C6L7.B1_Align,0,25.545133333333336,3.1437730929640115,27.874,24.91239472614275,1.728778995917919,2.9506977721499337,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522716262_TCP.C6L7.B1_Align,TCP,PROTON,I
156,1522820700_TCP.C6L7.B1_Align,1,1.6695000000000002,4.942259369141928,1.9909999999999999,1.4803780521074208,1.0533566129168337,0.5539274667392501,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522820700_TCP.C6L7.B1_Align,TCP,PROTON,I
157,1522820700_TCP.C6L7.B1_Align,0,1.6695000000000002,4.942259369141928,1.9909999999999999,1.4803780521074208,1.0533566129168337,0.5539274667392501,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522820700_TCP.C6L7.B1_Align,TCP,PROTON,I
158,1522856681_TCP.C6R7.B2_Align,0,0.17688268156424558,5.247572689246903,1.136,0.1850268816094136,25.8798162856114,0.9509731183907204,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522856681_TCP.C6R7.B2_Align,TCP,PROTON,I
159,1522717743_TCTPV.4L1.B1_Align,1,3.1542258064516124,7.901762054563742,3.439,3.1007441372989084,2.486661905886129,0.3382061118126678,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522717743_TCTPV.4L1.B1_Align,TCTPV,PROTON,I
160,1522717743_TCTPV.4L1.B1_Align,0,3.1542258064516124,6.322258838928218,3.439,3.1007441372989084,2.486661905886129,0.3382061118126678,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522717743_TCTPV.4L1.B1_Align,TCTPV,PROTON,I
161,1522715742_TCSG.B5R3.B1_Align,1,8.525819672131147,5.863152181711314,9.955,6.6720623403146195,0.09558471046138656,1.8774977621031057,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522715742_TCSG.B5R3.B1_Align,TCSG,PROTON,I
162,1522715742_TCSG.B5R3.B1_Align,0,8.525819672131147,5.221327830458892,9.955,6.6720623403146195,0.09558471046138656,1.8774977621031057,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522715742_TCSG.B5R3.B1_Align,TCSG,PROTON,I
163,1522718036_TCLA.C6R7.B1_Align,0,3.5295,5.449895402825262,7.9639999999999995,0.3383913044175703,303.48370013124725,7.625608695653701,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522718036_TCLA.C6R7.B1_Align,TCLA,PROTON,I
164,1522831630_TCP.D6L7.B1_Align,0,0.5104736842105264,2.7304251342864907,0.955,0.23174711949922824,1.93067537287537,0.7251500534822893,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522831630_TCP.D6L7.B1_Align,TCP,PROTON,I
165,1522890705_TCP.B6L7.B1_Align,0,6.035413793103451,3.30019402245386,10.136,-13.483614344417989,67.02490592768586,23.619614333627663,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522890705_TCP.B6L7.B1_Align,TCP,PROTON,I
166,1522715784_TCSG.B5R3.B1_Align,1,10.001709677419354,5.568259911580012,12.308,9.415516039785052,0.09731758839756303,3.0864289831823797,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522715784_TCSG.B5R3.B1_Align,TCSG,PROTON,I
167,1522857263_TCP.C6R7.B2_Align,0,2.400217391304348,3.2582655882500973,3.62,-5.490052057123878,0.05939885711775895,4.7178013129311385,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522857263_TCP.C6R7.B2_Align,TCP,PROTON,I
168,1522716927_TCP.D6L7.B1_Align,1,14.406017241379313,2.7582866152632928,15.204,10.64968608435969,0.14022578107740075,0.8712670839530587,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522716927_TCP.D6L7.B1_Align,TCP,PROTON,I
169,1522716927_TCP.D6L7.B1_Align,0,14.406017241379313,2.9811784629613367,15.204,10.64968608435969,0.14022578107740075,0.8712670839530587,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522716927_TCP.D6L7.B1_Align,TCP,PROTON,I
170,1522821436_TCP.C6L7.B1_Align,1,4.98315625,2.9768048709889605,7.9639999999999995,5.6253147683402895,0.8156845569494258,2.650867869470104,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522821436_TCP.C6L7.B1_Align,TCP,PROTON,I
171,1522699129_TCP.C6R7.B2_Align,0,0.8943529411764708,1.335745775462706,2.353,-4.18177461860538,0.067664296924589,4.055003464145095,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522699129_TCP.C6R7.B2_Align,TCP,PROTON,I
172,1522889927_TCSG.B4L7.B1_Align,1,3.1610754716981138,4.524289035678565,4.706,-7.993750093700982,34.75922321775361,12.699750093701049,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522889927_TCSG.B4L7.B1_Align,TCSG,PROTON,I
173,1522889927_TCSG.B4L7.B1_Align,0,3.1610754716981138,4.524289035678565,4.706,-7.993750093700982,34.75922321775361,12.699750093701049,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522889927_TCSG.B4L7.B1_Align,TCSG,PROTON,I
174,1522715651_TCLA.B5R3.B1_Align,1,0.8782083333333334,4.125902698554951,1.81,-1.8473355935640343,0.015755165129193317,2.8069420990500613,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/1-test_2018/1522715651_TCLA.B5R3.B1_Align,TCLA,PROTON,I
